backdoor,avg,max,min,variance,std_dev
303,0.7761333333333333,0.7763333333333333,0.7758333333333333,4.333333333334377e-08,0.00020816659994663835
304,0.7775833333333334,0.7781666666666667,0.7768333333333333,1.736111111111358e-07,0.0004166666666666963
305,0.7771666666666667,0.7774999999999999,0.7766666666666666,5.5555555555535914e-08,0.00023570226039547419
306,0.7772166666666667,0.7775000000000001,0.7766666666666666,6.694444444445819e-08,0.00025873624493769363
307,0.7767166666666666,0.7771666666666668,0.7761666666666667,6.694444444445488e-08,0.00025873624493768724
308,0.7755333333333334,0.776,0.775,1.1555555555555081e-07,0.000339934634239512
309,0.7772333333333334,0.7776666666666665,0.7769999999999999,4.555555555555736e-08,0.0002134374745810992
310,0.7779333333333334,0.7783333333333332,0.7775000000000001,7.333333333330978e-08,0.0002708012801544885
311,0.7766000000000001,0.7768333333333334,0.7763333333333333,3.444444444444573e-08,0.00018559214542767085
312,0.77425,0.7745,0.7741666666666667,1.2499999999999096e-08,0.00011180339887498544
313,0.7740499999999999,0.7746666666666667,0.7735,1.3916666666667748e-07,0.00037305048809333765
314,0.7744500000000001,0.7746666666666666,0.7741666666666667,3.361111111110593e-08,0.0001833333333333192
315,0.7751833333333334,0.7756666666666667,0.7740000000000001,4.6361111111108484e-07,0.0006808899405271639
316,0.7752333333333332,0.7755000000000001,0.7748333333333334,3.444444444445314e-08,0.00018559214542769083
317,0.7751333333333333,0.7753333333333334,0.7748333333333333,3.777777777778722e-08,0.0001943650631615343
318,0.7762166666666668,0.7765000000000001,0.7758333333333333,3.9166666666679134e-08,0.00019790570145066346
319,0.7750000000000001,0.7753333333333333,0.7746666666666666,3.3333333333333394e-08,0.00018257418583505553
320,0.7747166666666667,0.7759999999999999,0.7729999999999999,1.4725000000000645e-06,0.0012134661099511862
321,0.7736333333333332,0.7738333333333334,0.7733333333333333,3.7777777777787224e-08,0.00019436506316153433
322,0.7722666666666667,0.7725000000000002,0.772,2.888888888890177e-08,0.0001699673171197974
323,0.7710666666666667,0.7713333333333333,0.7708333333333333,2.3333333333328937e-08,0.00015275252316518026
324,0.7688666666666667,0.7690000000000001,0.7685000000000002,2.6666666666657836e-08,0.00016329931618551817
